id,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Age,Age_Range,Complain,Days_Customer,Education,Income,Income_Level,Income_Per,Kidhome,Marital_Status,NumAcceptedCmp,NumCatalogPurchases,NumDealsPurchases,NumPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Perferred_Purchase,Recency,Response,Teenhome,target
785,0,0,0,0,0,52,5,0,3114,2,70617.0,0.44769959361706174,70617.0,0,1,0,3,1,14,7,3,2,2,45,0,0,1280
786,0,1,0,1,0,70,7,0,3418,3,55951.0,0.4919461198937873,55951.0,0,3,2,6,3,23,7,3,7,2,62,0,1,1374
787,0,0,0,0,0,54,5,0,3177,3,63841.0,0.40474092295207725,63841.0,0,0,0,3,1,22,7,7,6,0,64,0,1,908
788,0,0,0,0,0,73,7,0,3241,4,69098.0,0.607540401287214,69098.0,0,1,0,7,1,25,7,7,5,2,82,0,0,2440
789,0,0,0,0,0,60,6,0,3035,2,50785.0,0.5141379065976898,25392.5,1,2,0,1,2,8,3,2,6,2,27,0,1,114
790,0,0,0,0,0,44,4,0,3001,2,63693.0,0.3922055210379502,63693.0,0,0,0,6,3,29,7,7,6,0,63,0,1,1150
791,0,0,0,0,0,56,5,0,3210,3,57183.0,0.36253035192382066,28591.5,1,1,0,1,7,25,7,7,7,0,51,0,1,610
792,0,0,0,0,0,38,3,0,2882,2,26646.0,0.261312150632539,13323.0,1,3,0,0,2,8,4,2,6,2,26,0,0,53
793,0,0,0,0,0,71,7,0,3183,3,27450.0,0.24135262982045827,27450.0,0,1,0,1,1,7,3,2,7,2,57,0,0,143
794,0,0,0,0,0,70,7,0,2753,4,50870.0,0.4472717041517928,50870.0,0,1,0,0,1,6,3,2,5,2,13,0,1,63
795,0,0,0,0,0,46,4,0,3428,4,72335.0,0.4454207897929149,72335.0,0,3,1,4,1,23,7,7,7,0,2,1,0,2092
796,0,0,0,1,0,57,5,0,3360,2,59594.0,0.3778156758573032,59594.0,0,1,1,1,1,17,7,7,7,0,74,0,1,499
797,0,0,0,0,0,54,5,0,3193,2,40521.0,0.2568961472868708,20260.5,1,3,0,1,1,4,2,0,5,2,82,0,1,21
798,0,0,0,0,0,42,4,0,3169,2,80011.0,0.49268767280183745,80011.0,0,1,0,6,2,21,5,7,4,0,3,0,1,1395
799,1,0,0,1,1,69,6,0,3134,3,84953.0,0.8600483918321067,84953.0,0,4,4,7,1,18,4,3,2,1,73,1,0,1024
800,0,0,0,0,0,41,4,0,3339,2,19419.0,0.11957733209357316,9709.5,1,1,0,0,4,11,3,4,7,0,76,0,0,70
801,0,0,0,0,0,71,7,0,3187,3,47352.0,0.4163398807744386,47352.0,0,3,0,1,4,16,5,6,7,0,70,0,1,319
802,0,0,0,0,0,50,5,0,3187,2,51813.0,0.32848547862527183,25906.5,1,0,0,0,2,7,3,2,7,2,37,0,1,63
803,0,0,0,0,0,44,4,0,2880,2,28587.0,0.17603157693799762,14293.5,1,3,0,0,3,9,4,2,6,2,42,0,0,78
804,0,0,0,0,0,66,6,0,3116,3,50943.0,0.5157374692489142,50943.0,0,3,0,0,1,5,3,1,5,2,49,0,1,46
805,0,0,0,0,0,49,4,0,3012,2,22682.0,0.1396700677968189,11341.0,1,3,0,1,3,10,4,2,4,2,51,0,0,95
806,0,0,0,0,0,57,5,0,3055,2,71613.0,0.4540140617372395,71613.0,0,3,0,2,1,21,7,7,4,2,26,0,0,776
807,0,0,0,0,0,50,5,0,2845,2,30467.0,0.19315552230668281,15233.5,1,1,0,0,1,4,2,1,7,2,8,0,0,24
808,0,0,0,0,0,37,3,0,3375,2,70596.0,0.6923212709620477,70596.0,0,2,0,5,1,21,7,3,2,2,68,0,0,968
809,0,0,0,0,0,67,6,0,3438,0,62972.0,0.6375168308411877,62972.0,0,1,0,4,2,16,3,7,6,0,39,0,1,587
810,1,0,0,0,0,59,5,0,3350,4,81300.0,0.5154279700506552,81300.0,0,1,2,3,3,21,5,7,5,0,17,1,1,1241
811,0,0,0,0,0,63,6,0,2841,3,34242.0,0.34665964748878786,34242.0,0,1,0,0,1,4,3,0,5,2,25,0,1,15
812,0,0,0,0,0,49,4,0,3045,2,25410.0,0.15646840766762932,12705.0,1,1,0,0,1,6,4,1,4,2,48,0,0,38
813,0,0,0,0,0,74,7,0,3007,4,46681.0,0.41044014982327187,46681.0,0,3,0,6,2,16,4,4,5,1,52,0,2,425
814,0,0,0,0,0,44,4,0,3286,2,38415.0,0.2365499362672956,19207.5,1,1,0,0,2,6,3,1,7,2,91,0,1,44
815,0,0,0,0,0,52,5,0,2908,0,62466.0,0.39602366023596836,62466.0,0,1,0,3,5,26,7,6,4,2,13,0,1,889
816,0,0,0,0,0,72,7,1,3275,2,48070.0,0.42265285666555297,48070.0,0,3,0,2,3,19,6,7,7,0,33,0,1,504
817,1,0,0,0,0,50,5,0,3393,2,69209.0,0.4387731165957663,69209.0,0,1,1,3,2,16,6,5,4,2,4,0,0,1782
818,0,0,0,0,0,47,4,0,3354,1,30801.0,0.18966483370998233,30801.0,0,1,0,0,2,6,3,1,7,2,23,0,1,45
819,1,0,0,1,0,55,5,0,3419,2,77870.0,0.49368236196610726,77870.0,0,1,3,5,3,18,5,5,7,0,93,1,1,1815
820,0,0,0,0,0,70,7,0,3422,3,40442.0,0.355584082156611,20221.0,1,3,1,1,4,12,4,3,7,2,52,1,1,169
821,1,0,0,0,0,60,6,0,2826,2,62568.0,0.6334268098848922,62568.0,0,3,1,3,3,16,5,5,4,0,99,0,1,953
822,0,0,0,0,0,40,4,0,3433,2,37040.0,0.2280830310904758,37040.0,0,1,0,2,1,12,5,4,7,2,41,0,0,316
823,0,0,0,0,0,39,3,0,3193,3,27100.0,0.2657644405217221,13550.0,1,1,0,0,1,5,3,1,7,2,64,0,0,37
824,0,0,0,0,0,46,4,0,3128,2,24027.0,0.14795224049705352,12013.5,1,1,0,0,2,7,3,2,7,2,7,0,0,48
825,0,0,0,0,0,50,5,0,2923,4,83443.0,0.5290142202329252,83443.0,0,3,0,7,1,22,5,6,2,1,89,0,0,1497
826,0,0,0,0,0,32,3,0,3099,2,30093.0,0.2951162106501912,30093.0,0,1,0,0,1,6,3,2,7,2,19,0,0,69
827,0,0,0,0,0,29,3,0,2799,2,74293.0,0.7285770324605276,74293.0,0,2,0,4,1,16,6,5,2,2,66,0,0,1127
828,0,0,0,0,0,74,7,0,3056,4,45579.0,0.40075087484833033,45579.0,0,1,0,1,1,10,4,4,6,0,10,0,1,183
829,0,0,0,0,0,47,4,0,2945,0,22212.0,0.13677592566365143,11106.0,1,1,0,0,2,8,4,2,6,2,49,0,0,69
830,0,0,0,0,0,43,4,0,2857,2,27244.0,0.16776171973620202,13622.0,1,1,0,2,2,8,2,2,7,0,84,0,0,101
831,0,0,0,0,0,53,5,0,3420,2,54803.0,0.34744156264066495,54803.0,0,2,0,2,2,19,7,6,4,2,65,0,1,693
832,0,0,0,0,0,58,5,0,3276,3,58308.0,0.36966265778245516,58308.0,0,2,0,6,4,15,3,2,7,1,77,0,1,900
833,0,0,0,0,0,27,3,0,2838,2,34824.0,0.3415122094733745,34824.0,0,2,0,0,1,4,2,1,6,2,65,0,0,23
834,0,0,0,0,0,55,5,0,3411,2,68743.0,0.4358187570134341,68743.0,0,0,0,5,1,30,7,7,7,2,81,0,0,2074
835,0,0,0,0,0,61,6,0,3031,3,61794.0,0.625590977656742,61794.0,0,1,0,4,2,20,7,4,2,2,74,0,1,611
836,1,0,1,0,0,40,4,0,2949,3,73450.0,0.45228668017266327,73450.0,0,3,2,7,1,27,7,7,3,2,85,0,0,1804
837,0,0,0,0,0,48,4,0,2847,0,20130.0,0.12395549178864142,20130.0,0,1,0,0,1,5,3,1,7,2,99,0,0,34
838,0,0,0,0,0,49,4,0,3259,3,44051.0,0.27125501086842735,22025.5,1,0,1,1,4,12,4,3,6,2,20,1,1,171
839,0,1,0,1,1,52,5,0,3109,0,65706.0,0.4165647011088358,65706.0,0,0,4,3,1,27,7,7,7,2,77,1,0,1199
840,0,0,0,1,0,61,6,0,3269,4,54959.0,0.556394707269911,54959.0,0,0,2,5,3,21,4,7,7,0,55,1,1,1232
841,0,0,0,0,0,43,4,1,3275,2,17688.0,0.10891826819460951,8844.0,1,1,0,0,1,4,2,1,7,2,82,0,0,11
842,0,0,0,0,0,52,5,0,2933,0,23162.0,0.14684308293128262,11581.0,1,1,0,1,3,8,3,1,6,2,82,0,1,65
843,0,0,0,0,0,47,4,0,3242,0,47682.0,0.29361379828445106,47682.0,0,4,0,3,4,19,7,4,5,2,80,0,1,521
844,0,0,0,0,0,49,4,0,2928,2,7500.0,0.04618311914628965,3750.0,1,2,0,1,4,11,3,3,7,0,54,0,0,57
845,0,0,0,0,0,49,4,0,3200,2,67432.0,0.4152293453696805,67432.0,0,1,0,5,2,19,4,7,4,0,69,0,1,1335
846,1,0,0,0,0,58,5,0,2922,2,60597.0,0.3841745227694902,60597.0,0,1,2,2,4,16,7,2,7,2,2,1,1,893
847,0,0,0,0,0,62,6,0,3370,3,83151.0,0.841805278556749,83151.0,0,3,0,7,1,19,4,5,3,1,93,0,0,747
848,0,0,0,0,0,30,3,0,3116,2,34935.0,0.342600764930862,34935.0,0,1,0,1,1,8,4,2,7,2,71,0,0,137
849,0,0,0,0,0,52,5,0,3105,4,82072.0,0.520322316826536,82072.0,0,3,0,2,1,19,7,3,1,2,67,0,0,2018
850,0,0,0,0,0,33,3,0,3088,2,81217.0,0.7964793566735314,81217.0,0,2,0,7,1,22,7,3,1,2,77,0,0,1157
851,0,0,0,0,0,64,6,0,3012,4,51518.0,0.5215586624416615,51518.0,0,3,0,2,2,17,7,3,3,2,92,0,1,449
852,0,0,0,0,0,61,6,0,3221,3,74881.0,0.7580813347236705,37440.5,1,3,0,2,4,27,7,7,5,2,48,0,1,964
853,0,0,0,0,0,60,6,0,3402,2,63887.0,0.6467801208783421,63887.0,0,0,0,6,5,32,7,7,6,2,38,0,1,1245
854,0,0,0,1,0,60,6,0,2774,2,50127.0,0.5074764368223372,50127.0,0,3,1,1,1,13,6,5,6,2,88,0,1,320
855,1,0,0,0,1,42,4,0,3163,4,76412.0,0.4705259333608379,76412.0,0,2,3,4,1,18,7,5,3,2,15,1,0,1808
856,0,0,0,0,0,39,3,0,3117,4,50150.0,0.4918113170540355,50150.0,0,1,0,2,2,16,7,5,5,2,32,0,0,410
857,0,0,0,0,0,72,7,0,3383,4,55517.0,0.4881301985334201,27758.5,1,1,1,1,5,23,6,7,7,0,53,1,1,633
858,0,0,0,0,0,53,5,0,2927,2,38361.0,0.24320212003829256,19180.5,1,3,0,1,3,10,3,3,7,0,74,0,0,137
859,0,0,0,0,0,35,3,0,2987,3,41020.0,0.4022751789742081,41020.0,0,2,0,2,1,10,4,3,3,2,68,0,0,217
860,0,0,0,0,0,59,5,0,3263,4,52278.0,0.3314334983801741,52278.0,0,4,1,5,6,31,7,7,7,0,24,1,1,1198
861,0,0,0,0,0,59,5,0,3157,3,38620.0,0.24484413534263597,38620.0,0,3,0,5,1,11,3,2,3,1,56,0,0,318
862,0,0,0,0,0,54,5,0,2928,3,41335.0,0.2620567668148073,20667.5,1,0,0,1,3,12,4,4,7,0,24,0,0,187
863,0,0,0,0,0,63,6,0,3291,2,18690.0,0.18921408829990788,18690.0,0,1,0,1,1,5,2,1,7,2,77,0,0,60
864,0,0,0,0,0,64,6,0,3166,4,50729.0,0.5135709729997874,25364.5,1,2,0,2,7,24,7,6,6,2,62,0,1,496
866,0,0,0,0,0,51,5,0,3076,2,22804.0,0.14457342471137935,11402.0,1,2,0,0,1,5,2,2,7,0,75,0,0,26
867,0,0,0,0,0,30,3,0,3171,3,42670.0,0.41845640874767087,42670.0,0,3,0,2,1,11,4,4,4,0,12,0,0,241
868,0,0,0,0,1,39,3,0,3146,4,90687.0,0.8893498087672845,90687.0,0,0,2,2,1,17,7,6,2,2,98,1,0,1779
869,1,0,1,0,0,43,4,0,2845,0,88194.0,0.5430765346650492,88194.0,0,2,3,7,1,32,7,7,5,0,19,1,1,1274
870,1,0,0,0,1,41,4,0,2749,2,72066.0,0.44376435525286795,72066.0,0,2,3,6,1,17,6,4,2,1,55,1,0,1792
871,0,0,0,0,0,46,4,0,2962,4,55412.0,0.34121319975122694,27706.0,1,0,0,0,1,6,3,2,5,2,65,0,1,63
872,0,0,0,0,0,50,5,0,3085,2,59868.0,0.37955278857309505,59868.0,0,3,0,2,7,32,7,7,6,2,37,0,1,1194
873,0,0,1,0,0,74,7,0,2963,4,66375.0,0.5835985721068458,66375.0,0,3,1,4,3,14,5,2,7,2,96,0,1,948
874,0,0,0,0,0,45,4,0,2809,2,46931.0,0.2889893286206026,15643.666666666666,2,3,0,1,2,7,3,1,3,2,94,0,1,78
875,0,0,0,0,0,54,5,0,3419,2,35322.0,0.2239353844788345,17661.0,1,3,0,0,3,9,4,2,7,2,34,0,2,106
876,0,0,0,0,0,57,5,0,2763,2,48006.0,0.3043497555996526,24003.0,1,1,0,0,1,5,3,1,6,2,55,0,1,41
877,0,0,0,0,0,33,3,0,2836,2,31928.0,0.3131116995194665,15964.0,1,3,0,0,2,9,4,3,7,2,5,0,0,72
878,0,0,0,1,1,53,5,0,3409,4,94871.0,0.6014657681017923,94871.0,0,1,3,5,1,18,4,7,7,0,99,1,2,1078
879,0,0,0,0,1,70,7,0,3156,2,83844.0,0.7371938030843899,83844.0,0,3,1,4,1,20,7,4,1,2,57,0,0,1574
880,1,0,0,1,0,67,6,0,2854,2,65210.0,0.6601739271287851,65210.0,0,1,2,3,2,22,7,7,6,0,25,0,1,731
881,0,0,0,0,0,42,4,0,3005,2,37406.0,0.23033676730481475,18703.0,1,1,1,0,1,4,2,1,7,2,18,1,0,17
882,0,0,0,0,0,44,4,0,2852,2,71427.0,0.4398295535016041,23809.0,2,1,0,2,2,20,7,7,4,0,26,0,0,614
883,0,0,0,0,0,30,3,0,3116,2,34935.0,0.342600764930862,34935.0,0,1,0,1,1,8,4,2,7,2,71,0,0,137
884,0,0,0,0,0,56,5,0,3262,3,49618.0,0.3145695574166471,24809.0,1,3,0,1,4,11,3,3,7,0,77,0,1,129
885,0,0,0,0,0,64,6,0,3251,2,81320.0,0.823268574668192,81320.0,0,1,0,3,1,18,7,4,2,2,61,0,0,928
886,0,0,0,0,0,38,3,0,3336,2,35196.0,0.34516034127684614,17598.0,1,3,1,1,6,18,5,6,7,0,68,1,0,497
887,0,0,0,0,0,63,6,0,3028,4,68805.0,0.696569039351266,68805.0,0,0,0,1,1,12,7,3,2,2,73,0,1,283
888,0,0,1,0,0,51,5,0,3278,3,35178.0,0.22302244932892926,17589.0,1,1,2,1,1,5,2,1,7,2,10,1,0,59
889,0,0,0,0,0,63,6,0,2840,4,52854.0,0.5350840782773317,26427.0,1,1,0,1,2,9,4,2,5,2,43,0,1,116
890,0,0,0,0,0,44,4,0,3222,2,30168.0,0.18576697845403548,15084.0,1,2,0,1,7,18,4,6,7,0,51,0,0,279
891,0,0,0,0,0,44,4,0,3315,0,12393.0,0.07631298607732902,12393.0,0,1,0,0,1,6,3,2,7,2,38,0,0,57
893,0,0,0,0,0,72,7,0,2922,4,48767.0,0.4287811912005205,24383.5,1,2,0,1,3,9,3,2,5,2,79,0,2,63
894,0,0,0,0,0,52,5,0,3327,2,69016.0,0.4375495299017961,69016.0,0,1,0,7,4,34,7,7,5,2,61,0,1,1533
895,0,0,1,0,0,38,3,0,3103,0,32414.0,0.31787780719819553,32414.0,0,3,1,0,1,5,3,1,7,2,11,0,0,52
896,0,0,0,1,1,66,6,0,3400,4,78028.0,0.7899409781629326,78028.0,0,4,3,4,1,20,7,6,7,2,38,1,1,528
897,0,0,1,0,0,43,4,0,3164,0,31086.0,0.19141979223754133,15543.0,1,1,1,1,2,6,2,1,7,2,79,0,1,48
898,0,0,0,0,0,57,5,0,3438,0,64176.0,0.4068647651410929,64176.0,0,0,0,7,7,33,7,7,6,1,52,0,1,1826
899,0,0,0,0,0,44,4,0,3320,2,65819.0,0.40529689587861845,65819.0,0,1,0,4,1,20,7,5,3,2,99,0,0,1383
900,0,0,0,0,0,64,6,0,3145,3,80739.0,0.8173866385899552,80739.0,0,1,0,7,1,24,7,3,1,1,92,0,0,1633
901,0,0,0,0,0,37,3,0,3276,1,16581.0,0.16260664901441602,16581.0,0,2,0,0,1,4,3,0,4,2,51,0,0,24
902,0,0,0,0,0,69,6,0,2787,2,34587.0,0.35015236340443623,17293.5,1,3,0,0,2,6,3,1,4,2,68,0,1,22
903,0,0,0,0,0,36,3,0,3243,2,39146.0,0.3838972246739237,19573.0,1,2,0,0,3,11,4,4,7,0,1,0,0,165
904,1,0,0,0,0,68,6,0,3150,4,74637.0,0.755611124047096,74637.0,0,2,1,7,1,25,7,6,3,1,73,0,0,1650
905,0,0,0,0,0,57,5,0,3162,3,35791.0,0.22690876354345635,11930.333333333334,2,2,0,0,2,6,3,1,7,2,94,0,1,35
906,0,0,0,0,0,51,5,0,2977,0,54690.0,0.3467251621410865,27345.0,1,1,0,1,3,12,5,3,3,2,76,0,1,198
907,0,0,0,0,0,56,5,0,2937,2,54198.0,0.343605967045577,27099.0,1,1,0,1,6,16,6,3,4,2,13,0,1,235
908,0,0,0,0,0,47,4,0,2945,0,17003.0,0.10470020997924838,8501.5,1,1,0,0,3,9,4,2,5,2,37,0,0,38
909,0,0,1,0,0,40,4,0,3249,2,61416.0,0.3781843260651367,61416.0,0,3,1,3,1,24,7,7,6,0,25,0,0,1665
910,0,0,0,0,0,48,4,0,3429,2,67445.0,0.41530939610953405,67445.0,0,1,0,6,5,32,7,7,6,2,63,0,1,1174
911,1,0,1,0,0,58,5,0,2925,2,81246.0,0.5150856193694408,81246.0,0,2,2,5,1,17,7,4,1,2,87,0,0,1379
912,0,0,0,0,0,59,5,0,2833,0,39548.0,0.2507274951975807,19774.0,1,2,0,1,2,7,3,1,3,2,87,0,1,54
913,0,0,0,0,0,34,3,0,2890,2,25008.0,0.24524860253015593,12504.0,1,2,0,0,2,6,3,1,7,2,72,0,0,34
914,0,0,0,0,0,49,4,0,3227,2,73926.0,0.4552177688011478,73926.0,0,3,0,5,1,24,7,6,3,2,54,0,0,1580
915,0,0,0,0,0,32,3,0,3290,1,24279.0,0.23809944101206237,24279.0,0,1,0,1,1,9,3,4,7,0,6,0,0,263
916,0,0,0,0,0,45,4,0,2925,2,31353.0,0.19306391127914924,15676.5,1,1,1,1,2,6,2,1,7,2,24,1,1,31
917,0,0,0,0,0,44,4,0,2792,0,21282.0,0.13104921888951152,10641.0,1,0,0,1,2,7,2,2,6,0,76,0,0,46
918,0,0,0,0,0,41,4,0,2904,4,58293.0,0.3589536752526217,29146.5,1,1,0,3,5,19,6,5,5,2,94,0,0,422
919,0,0,0,0,0,47,4,0,3067,2,33955.0,0.209086374748302,16977.5,1,2,0,1,4,15,5,5,7,0,92,0,0,270
920,0,0,0,0,0,59,5,0,2997,2,68118.0,0.43185636486974827,68118.0,0,0,0,7,2,23,4,7,6,1,51,0,1,928
921,0,0,0,0,0,49,4,0,2924,3,38961.0,0.23991206734114545,19480.5,1,1,0,1,1,6,2,2,7,0,60,0,0,70
922,0,0,0,0,0,82,7,0,3099,4,51141.0,0.44965445689063954,51141.0,0,2,0,1,1,9,4,3,5,2,96,0,0,157
923,0,0,0,0,0,59,5,0,2992,2,49980.0,0.31686457494626996,49980.0,0,2,0,1,2,11,5,3,5,2,79,0,1,195
924,0,0,0,0,0,54,5,0,2896,4,38443.0,0.24372198588754415,19221.5,1,1,0,0,2,6,3,1,7,2,58,0,1,38
925,0,0,0,0,0,50,5,0,3411,4,27213.0,0.1725257238497968,13606.5,1,2,1,0,3,9,4,2,7,2,19,1,0,70
926,0,0,0,0,0,64,6,0,2847,4,71691.0,0.7257863672717333,71691.0,0,2,1,7,1,17,5,4,2,1,0,1,0,1192
927,0,0,0,0,0,63,6,1,3057,2,57957.0,0.5867459023861831,57957.0,0,3,0,6,7,25,7,4,3,2,24,0,1,637
928,0,0,1,0,1,41,4,0,3167,4,87171.0,0.5367771572134953,87171.0,0,1,2,7,1,25,7,6,2,2,27,0,0,1298
929,0,0,0,0,0,68,6,0,3140,3,36634.0,0.37087581117061663,36634.0,0,3,0,2,3,15,5,5,7,0,0,0,1,335
930,0,0,0,0,0,35,3,0,3278,4,42000.0,0.41188584877905265,42000.0,0,2,1,2,2,20,7,5,5,2,23,1,0,653
931,0,0,0,0,0,52,5,0,2792,2,20587.0,0.1305180272992969,10293.5,1,2,0,1,1,5,2,1,7,2,39,0,0,25
932,0,0,0,0,0,71,7,0,3282,2,67046.0,0.5894983030580125,67046.0,0,4,0,5,2,15,4,4,2,1,92,0,1,993
933,0,0,0,0,0,52,5,0,2856,4,32303.0,0.20479544546797437,32303.0,0,2,0,0,2,7,4,1,5,2,63,0,1,39
934,0,0,1,0,0,59,5,0,2746,2,80124.0,0.507972332993096,80124.0,0,1,1,7,1,19,7,3,1,2,47,0,0,1495
935,0,0,0,0,0,77,7,0,2775,4,45576.0,0.4007244975117379,45576.0,0,2,1,1,1,8,3,3,7,0,9,1,0,145
936,0,0,0,0,0,63,6,0,2967,0,59052.0,0.5978314789880236,59052.0,0,0,0,1,3,18,7,7,5,0,29,0,1,491
937,0,0,1,0,0,49,4,0,2784,4,35860.0,0.22081688701145957,17930.0,1,0,1,1,2,6,2,1,5,2,37,0,1,49
938,0,0,0,0,0,42,4,0,3335,2,69508.0,0.42801283274937346,34754.0,1,3,0,4,2,28,7,7,6,0,48,0,0,1135
939,0,0,0,0,0,34,3,0,3210,2,41883.0,0.4107384524860253,20941.5,1,3,0,2,3,12,3,4,7,0,13,0,0,312
940,0,0,0,0,0,66,6,0,3438,0,53230.0,0.538890632434676,53230.0,0,1,0,2,4,23,7,5,5,2,86,0,1,732
941,0,0,0,0,0,58,5,1,3287,2,40800.0,0.2586649591398122,20400.0,1,1,0,0,2,8,3,3,7,0,77,0,2,99
942,0,0,0,0,0,52,5,0,3051,2,61209.0,0.3880544971565874,61209.0,0,2,0,3,1,13,4,5,2,0,73,0,0,957
943,0,0,0,0,0,63,6,0,3291,2,18690.0,0.18921408829990788,18690.0,0,1,0,1,1,5,2,1,7,2,77,0,0,60
944,0,0,0,0,0,58,5,0,2841,4,46910.0,0.2974013047364851,23455.0,1,3,0,0,2,7,3,2,6,2,36,0,1,68
945,0,0,0,0,0,43,4,0,3161,0,7500.0,0.04618311914628965,3750.0,1,3,0,2,4,11,2,3,7,0,7,0,0,53
946,0,0,0,0,0,49,4,0,3344,3,54108.0,0.33318349476899206,27054.0,1,1,0,2,7,32,7,7,7,2,74,0,1,747
947,0,0,0,0,0,46,4,0,3362,2,59809.0,0.3682888230693917,59809.0,0,1,0,3,3,15,6,3,7,2,36,0,2,877
948,0,0,0,0,0,46,4,0,3439,0,75484.0,0.46481154208513703,75484.0,0,3,0,3,2,18,6,7,4,0,50,0,1,1159
949,0,0,1,0,0,36,3,0,3367,2,26576.0,0.2606256742179072,13288.0,1,2,2,0,1,4,2,1,7,2,40,1,0,27
950,0,0,0,0,0,36,3,0,3419,1,8940.0,0.08767284495439835,4470.0,1,2,0,1,3,10,3,3,7,0,25,0,0,101
951,0,0,0,0,0,36,3,0,3244,4,29999.0,0.2941943708934,14999.5,1,2,0,1,4,12,4,3,7,2,22,0,0,160
952,0,0,0,0,0,68,6,0,3271,2,86718.0,0.8779169239802788,86718.0,0,1,0,6,1,17,5,5,2,1,20,0,0,1270
953,0,0,0,0,0,44,4,0,3292,2,7500.0,0.04618311914628965,3750.0,1,2,0,1,4,10,3,2,6,2,5,0,1,57
954,0,0,0,0,0,65,6,0,3059,3,66636.0,0.6746104862467983,66636.0,0,3,0,4,1,17,7,3,1,2,64,0,0,1084
955,0,0,0,0,0,72,7,0,3124,4,59292.0,0.5213216804121898,59292.0,0,3,0,5,2,18,7,3,3,2,71,0,1,507
956,0,0,1,0,0,66,6,0,3358,2,46998.0,0.4757990220395436,46998.0,0,2,1,3,5,18,5,5,7,0,55,0,1,377
957,0,0,0,0,0,44,4,0,3406,0,52513.0,0.3233618847638811,52513.0,0,3,0,5,2,25,7,7,7,0,84,0,0,1149
958,0,0,0,0,0,67,6,0,3012,2,62535.0,0.6330927240146997,62535.0,0,2,0,2,1,14,7,3,3,2,13,0,1,398
959,0,0,0,0,0,44,4,0,3251,2,57113.0,0.3516875311736054,28556.5,1,1,0,1,6,16,5,4,7,2,45,0,1,263
960,0,0,0,0,0,64,6,0,3018,2,69096.0,0.6995150692975085,69096.0,0,3,0,2,1,18,7,5,4,2,4,0,1,653
961,0,0,0,0,0,66,6,0,2805,2,90369.0,0.9148789698006621,90369.0,0,1,1,6,1,17,6,4,1,1,2,1,0,1588
962,0,0,0,0,0,62,6,0,2981,4,49154.0,0.4976259655587839,24577.0,1,1,0,1,6,19,7,4,6,2,69,0,1,411
963,0,0,0,0,0,44,4,0,3276,2,42554.0,0.26203686028682793,21277.0,1,3,0,0,2,7,3,2,4,2,93,0,1,41
964,1,0,0,0,0,59,5,0,2938,4,72968.0,0.46260452790475043,72968.0,0,0,2,5,1,19,7,5,3,2,8,1,0,1958
965,0,0,0,0,0,46,4,0,2980,3,49681.0,0.3059231389742421,49681.0,0,1,0,1,6,21,7,7,7,0,66,0,2,458
966,0,0,0,0,0,76,7,0,3237,3,68657.0,0.6036629328081312,68657.0,0,1,0,5,1,18,7,3,7,2,4,0,0,1196
967,0,0,1,0,0,75,7,0,3219,4,68117.0,0.5989150122214993,68117.0,0,4,2,7,2,25,4,7,6,0,80,1,1,930
968,0,0,0,0,0,42,4,0,3158,2,15072.0,0.09280959623638367,5024.0,2,1,0,1,4,11,3,3,5,0,96,0,0,53
969,0,0,0,0,0,64,6,0,2939,3,49572.0,0.501857719914555,24786.0,1,1,0,0,2,7,3,2,7,2,25,0,1,54
970,0,0,0,0,0,45,4,0,2780,3,78710.0,0.4846764410672611,78710.0,0,1,0,6,3,28,7,7,4,2,42,0,1,1092
971,0,0,0,0,0,51,5,0,3366,3,80573.0,0.5108189155091198,80573.0,0,3,0,6,1,24,7,4,2,2,85,0,0,1564
972,0,0,0,0,0,45,4,0,3272,2,71855.0,0.4424650701675524,71855.0,0,1,0,5,4,25,7,5,3,2,59,0,1,1141
973,0,0,0,0,0,51,5,0,3142,2,69930.0,0.4433441321727223,69930.0,0,3,0,5,1,22,7,4,3,2,21,0,0,1662
974,0,0,0,0,0,45,4,0,3404,4,34487.0,0.21236229733307882,17243.5,1,0,0,0,3,9,3,3,7,0,94,0,1,103
975,0,0,0,0,0,62,6,0,3389,2,70971.0,0.7184972210129889,70971.0,0,3,1,7,7,34,5,7,7,0,28,1,1,1825
976,0,0,0,0,0,70,7,0,2955,2,44213.0,0.3887403942532576,22106.5,1,2,0,1,4,12,5,2,6,2,48,0,1,152
977,0,0,0,0,0,68,6,0,2846,2,77972.0,0.7893740445650304,77972.0,0,3,0,6,1,20,7,4,1,2,18,0,0,1101
978,0,0,0,0,0,33,3,0,3376,0,38683.0,0.3793566735314308,19341.5,1,3,0,1,6,17,6,4,7,2,80,0,0,341
979,0,0,1,0,0,50,5,0,2988,2,77044.0,0.48844566450901206,77044.0,0,3,1,7,2,31,7,7,4,1,12,0,1,1065
980,0,0,0,0,0,78,7,0,3195,2,65275.0,0.5739268820229658,65275.0,0,1,0,3,1,21,7,4,2,2,9,0,0,746
981,0,0,0,0,0,43,4,0,3178,2,85693.0,0.5276760038670665,85693.0,0,3,0,5,2,27,7,7,5,2,59,0,1,1169
982,0,0,0,1,0,61,6,0,3364,4,63342.0,0.6412626421130425,63342.0,0,3,1,3,3,19,5,7,6,0,48,0,1,1101
